order_id,customer_id,order_date,product_id,product_name,category,quantity,price_per_unit,total_price,payment_method,shipping_address,status
534b4243-8712-4816-9760-5ef8aa81dccd,350fc887-0d92-4c7d-baaa-88910d090e60,2024-02-06 19:39:17,1080,himself,Clothing,4,361.94,92.1,Cash,"5833 Porter Highway Apt. 998
Moorestad, NV 98270",Delivered
15ded77e-0ce7-4ee9-a355-1dc59e746980,b6de204b-6925-47c3-abdb-0f738d6aeac2,2024-07-24 13:11:44,1028,focus,Clothing,5,996.83,1440.34,Bank Transfer,"28645 Sheila Hills Apt. 686
Kristiebury, CO 95744",Cancelled
003f5bb6-bbe6-406c-b9c9-4709422552ea,cef0ff64-0026-405b-a21b-9229578f9443,2024-03-24 00:21:32,1049,point,Electronics,5,255.82,767.6,Credit Card,"PSC 7178, Box 5527
APO AP 41742",Delivered
5ea09c3a-8757-4d59-ba98-5e6d9a0c5c56,534b2ba4-af07-470b-a71c-1a76c9932068,2024-03-11 13:12:25,1057,page,Toys,5,483.95,851.85,PayPal,"22181 Victoria Prairie
Vanceborough, WI 11126",Shipped
db02e2fb-71eb-43d4-8190-ca32fbba8eb0,98c900ca-2eb1-445b-bfdd-1ee5e3c686bd,2024-10-10 03:48:29,1054,particular,Clothing,1,225.43,1188.18,PayPal,"440 Ryan Motorway Suite 499
East John, DC 06178",Delivered
d37a9c30-bb92-4d8f-803f-dface86dab1d,3b159562-e4f2-4b79-8689-7a80e1700608,2024-10-26 11:57:17,1052,seat,Clothing,5,45.42,3727.96,Cash,"4606 Todd Springs Suite 117
Joshuamouth, MO 41359",Pending
1804fae1-845a-44e1-ab06-f9c943ea0e0f,3b1224e7-4c5b-4080-a03d-7a30e09053ad,2024-10-12 18:03:08,1083,power,Home,5,877.71,1365.65,PayPal,"3414 Teresa Trafficway
Robinsonport, PR 46648",Delivered
06841986-4926-4705-a00f-4828a87571ad,a4516f83-9647-4b19-9d32-552ba2f202d8,2024-06-25 04:38:31,1068,sea,Clothing,1,265.5,477.0,Cash,"34526 Mary Fork Apt. 417
New James, MO 65881",Pending
08ca9bd6-5ab4-4248-8421-735f272b16f3,b2f64101-0d9e-403b-894a-66e6124f9d80,2024-01-20 12:05:57,1009,easy,Electronics,3,678.57,506.38,PayPal,"3148 Jeff Valley
Lynchville, IL 19935",Pending
19f507b0-820d-4038-9083-4bd567816eb1,06e438d2-0549-4444-877d-b48206aab737,2024-05-21 04:02:19,1046,dark,Home,2,161.48,1650.84,Cash,"4907 Young Ramp
Port Edwinborough, WY 38092",Delivered
d9444523-5d9e-4445-9441-4cafff518798,edfdf236-bbb8-4834-9403-473301b5a73c,2024-05-31 07:43:16,1013,follow,Books,4,977.92,1283.02,Credit Card,"813 Diaz Pine Apt. 371
Sandovaltown, WY 24654",Cancelled
e19cf6da-0952-4842-9426-a4c05237b1c8,1a93d459-2023-4212-8d5a-a854ff32b8f8,2024-04-07 11:29:36,1073,which,Electronics,4,55.16,2692.5,Bank Transfer,"1187 Larson Ford
New Jenniferstad, UT 15691",Pending
15115851-279c-461a-bfe7-2d7f7699430b,62a80ca1-1caa-4610-b2a9-8b5de0e3a60e,2024-11-09 23:11:07,1089,cause,Home,4,663.88,292.59,PayPal,"6612 Lori Fall
Deborahview, AR 83752",Cancelled
118e983a-587c-47ce-ab36-7e553c37b11c,5a5d9f91-32f5-4f0a-bc96-e61c2d8c8440,2024-05-21 08:49:03,1098,perhaps,Clothing,4,430.1,1927.52,PayPal,"PSC 3565, Box 4245
APO AE 71847",Delivered
498589af-ea8e-4334-b875-ae35a3b891a9,bd6aefcf-81a3-46fe-9c50-36d1d6d6f79f,2024-04-01 04:02:27,1018,which,Books,1,66.22,1401.22,Bank Transfer,"33517 Kim Isle Apt. 438
Port Rhonda, MN 11990",Delivered
1e642b36-ef9b-4a69-b4ee-65d64f340014,878274ef-6066-498b-a075-5424bff59895,2024-04-25 11:04:28,1066,local,Toys,5,749.91,1000.58,Bank Transfer,"6470 Nancy Neck
Walkerville, MP 74489",Shipped
b17103c8-2b72-409a-af45-807e8bd29957,5ff12dfc-55da-4d6d-804c-2c814a9bef64,2024-06-30 05:58:40,1032,significant,Toys,5,56.64,4853.5,Credit Card,"8244 Laura Dale
North Crystal, NC 85263",Delivered
bbe22f0b-a7f5-4597-b85c-cdb24102d998,eae481b4-4e01-4476-8b23-749237d37d9c,2024-09-10 07:43:20,1051,point,Clothing,4,108.28,543.94,Credit Card,"6772 Laura Stream
Lake Nicholas, MS 80774",Cancelled
ba898007-ad4a-47d0-937e-d22b46031e94,ba74cc0b-df4c-4981-b9e4-28ad1a0e4ff3,2024-03-25 14:54:59,1062,despite,Home,5,161.84,1501.92,Credit Card,"16608 Michelle Fall
Johnnyberg, AL 66123",Shipped
1e3a27d8-980d-42b5-94c7-9a270a24ba01,996ab7d4-539e-4fce-a683-58da0d872b19,2024-06-25 18:31:16,1081,opportunity,Electronics,2,525.09,167.25,Bank Transfer,"644 Stevens Underpass
Albertview, VI 55167",Delivered
2c30de84-964d-41ca-9a49-fdafd6b0cae3,55bbe4fa-263d-4396-b0c9-8bd8a307e0b6,2023-11-20 14:54:43,1048,side,Clothing,3,227.39,1689.15,Bank Transfer,"5987 Stephen Ports
North John, CO 70183",Pending
081e558d-a165-4518-9e71-51de41d8bced,062a0d50-0caa-4824-bfb1-c75be8db99d0,2023-12-04 07:53:45,1069,toward,Toys,3,375.17,4569.9,Cash,"6549 Lowe Meadow Suite 862
Port Charlesborough, MP 06396",Delivered
fd93d56e-40e2-4d19-bee7-32c44580f73b,a1f48b37-ac7e-4c0d-bab4-472b0e997162,2024-06-15 20:29:42,1016,animal,Books,1,420.48,2452.02,Cash,"8533 Cody Villages
Collinschester, MN 97877",Pending
793b6227-cd16-4620-8984-332d72cc2b8b,b9bbe98b-5b9b-4218-8f3f-1d0a9a75ed61,2024-08-15 14:11:30,1013,value,Electronics,4,794.63,1998.39,Cash,"448 Robert Dale Suite 828
Jamesbury, ME 70788",Cancelled
7a9460a4-a4bd-462c-a4ea-505bcf5e0a7c,51aff1a8-86e0-4995-9f64-5de96df597b1,2024-02-21 11:33:32,1043,bed,Toys,5,181.94,3680.44,Credit Card,"8324 Fuentes Viaduct
South Michelleside, LA 57756",Shipped
57516b02-e455-4d06-b160-39b8b329d7d4,0bd5998b-5118-4709-8bd4-79772613ae8b,2024-03-17 11:29:17,1022,doctor,Toys,5,969.16,333.15,Credit Card,"145 Lambert Lights
Grahamstad, WY 85183",Pending
7bc9a88e-86b3-4906-b3d0-7e6812b1bcda,463521d3-a6e7-437f-84cb-9df133c53643,2024-01-27 05:42:54,1031,sound,Books,3,108.59,470.1,Cash,"86297 Griffin Ranch
West Lisa, FL 12873",Pending
1c1c0363-c874-404e-ac99-ce9880f5aa27,944ce9c3-ba3d-4f0a-bfec-18313c2354e3,2024-01-12 15:22:27,1099,raise,Home,3,23.28,1589.84,Cash,"33516 Michael Light Apt. 048
West Nathaniel, TN 94248",Cancelled
b6fa2d4e-06d8-480a-82fa-af7610988197,7164dea5-4f4a-4440-98c1-c9394792ee7b,2024-09-13 08:48:03,1029,director,Clothing,1,137.41,882.49,PayPal,"3382 Tracy Cape Suite 442
Port Charles, HI 50720",Cancelled
e46a36fe-d407-4066-87e3-1fe708b9b1f2,eafcf87a-38b9-4b41-a7de-3d85f9863332,2024-02-17 04:38:42,1055,with,Toys,4,106.88,1490.6,Cash,"227 Adam Glen
Bethfurt, RI 98826",Cancelled
7cb2975c-5db4-434b-a6dc-ac390706b9fd,7b66ebff-3ef8-4a4a-979f-d8d8d4f9590a,2024-10-12 19:14:12,1006,to,Electronics,1,737.82,745.84,Credit Card,"5140 Lewis Road
West Dawn, FM 34617",Cancelled
9607aa3d-e57e-4185-b04a-050aa58a0123,29b41171-94ed-4c07-94fe-939e95a93729,2024-03-12 16:16:38,1041,step,Clothing,3,585.55,855.51,PayPal,"8982 Carr Cliff
Gonzalesberg, PW 03240",Shipped
d5f32c07-8496-4f67-9bde-5db7c5c3d6fc,13284e55-cc06-489d-9887-60e36af42d81,2024-05-17 19:30:31,1071,focus,Electronics,2,38.93,1086.2,Bank Transfer,"6192 Gould Trafficway
North Matthew, MA 86594",Shipped
eda8825b-1140-4555-9418-8d8167a526cf,85f4b36c-0582-4266-8637-6100ff49b86e,2024-10-07 18:18:31,1087,use,Toys,5,431.89,2749.44,PayPal,"029 Mitchell Station Suite 329
North Katrinaview, PW 53411",Cancelled
f5b9c6b2-a68d-4f38-bc93-afdf876dbd06,7a569bb7-60d0-4add-aab6-5ded3321d955,2024-08-24 00:28:57,1001,new,Clothing,2,911.27,771.16,Cash,"6158 Daniel Radial Apt. 534
New Leah, WV 55533",Delivered
7663e029-50cb-4afd-9530-8368a456c171,fecbf6d6-4dc5-485c-9ff2-6fb2b4bf043f,2024-07-09 20:49:43,1014,wear,Clothing,4,675.57,2399.88,Cash,"9012 Rogers Ville
New Colin, SD 15627",Delivered
36dfd6c1-5f4f-414c-b33c-b82e78c281b9,68225334-c6f3-4d2f-9895-fc721f2cfac3,2024-03-04 01:07:22,1027,role,Electronics,4,441.11,737.41,Cash,"452 Gina Drives Apt. 462
South Raymond, NC 27682",Delivered
5282c531-a252-4f27-a728-03c1dd200a87,c1519d59-a2e2-4021-8a5c-30b64880bbd1,2024-01-05 07:56:20,1033,century,Books,3,326.92,2810.88,Credit Card,"447 Kelley Flats
South Danafurt, DE 28088",Cancelled
2f69d516-f8b7-4396-9ef9-87d1151192e6,97f82fb5-a372-4b73-a6d3-080b8efeef6e,2024-08-13 06:56:29,1061,receive,Home,1,876.45,1830.09,Credit Card,"18134 Cory Crossroad Suite 379
South Samanthaton, AR 17784",Shipped
4d066a28-4a9f-42ec-9768-d079ce3e681e,ac5bd693-3ac7-46d1-9849-fc54948ca07d,2024-04-01 01:57:03,1037,policy,Books,1,724.88,4498.0,Cash,"8458 Harry Dam Suite 490
Nguyenport, WA 28624",Delivered
7d1b9630-1f92-4846-9c9a-a096276c094d,c64b94b4-eae7-4aad-a86f-c3754924249a,2024-10-07 22:18:02,1032,response,Home,4,721.24,433.68,Bank Transfer,"06429 Hudson Coves Apt. 904
Martinezton, NC 49949",Delivered
a43bdd01-d68b-4409-be02-654a5db04e5f,617d755b-a8b4-4102-9a31-8c9ba722fbc0,2023-11-19 22:46:29,1074,she,Clothing,3,269.57,2420.85,PayPal,"8642 Ralph Shoal Suite 105
Michaelside, RI 15487",Delivered
a903c663-cc37-41a9-8615-7dc8bc3897b4,98f96f87-c484-4173-ac29-c5146e8a7529,2024-03-22 13:23:54,1059,listen,Home,2,607.9,3321.64,Cash,"1388 Johnson Meadows
Lopezmouth, MS 82173",Pending
c32460f2-b745-46c0-af4f-77c7709fba24,8d2d1232-904c-473d-9363-737eb17c7ddf,2024-10-13 20:16:28,1012,might,Clothing,5,936.14,945.3,Credit Card,"468 Gregory Lodge
North Sandrastad, NV 79227",Cancelled
6b0053f0-ac76-47c3-840d-1381d05bc0ab,5cf825c1-5b4c-4d8b-acb4-54c82eb1b25b,2024-07-11 10:32:40,1077,catch,Toys,5,354.08,2111.31,Cash,"4507 Gloria Islands
East Crystalmouth, WI 74787",Pending
969c20ab-63d7-429e-a2ca-a6f53a68d0f5,469fc638-fd1e-4f20-92fb-098352dd4a81,2024-04-10 03:25:26,1096,specific,Books,5,450.4,1456.71,Bank Transfer,"1129 Martinez Estates
Reedport, MD 20202",Pending
dfa3378a-8b66-4715-bb95-e36dfb58fdcb,f8658b20-a6d5-44f4-b624-3f634f1692d5,2024-06-23 18:55:45,1029,fall,Toys,5,240.4,152.71,Credit Card,"PSC 3677, Box 2902
APO AE 23856",Cancelled
d3cf8339-8e06-486d-acea-2b30c40bb3ed,eec04d60-160c-4c8e-b2d3-e6a48cedc8e8,2024-05-07 11:19:57,1074,level,Home,4,786.27,238.22,PayPal,"PSC 7783, Box 5821
APO AA 18061",Pending
596f35f2-d7ff-42e3-b3e0-1f77a014436d,51ac38e7-0c97-49e0-b3f9-ed127ffbb4f8,2024-03-11 12:31:13,1004,American,Electronics,2,955.98,2251.64,Cash,"265 Kelley Glens Suite 122
Garciahaven, FM 91834",Shipped
747c8afb-9228-4a5d-ba59-88d2790efcaf,7e034795-1809-4683-b2ae-ed70c255e1b4,2024-10-02 08:12:47,1033,head,Clothing,2,130.48,1534.8,Bank Transfer,"PSC 7475, Box 3891
APO AA 83011",Pending
63c911bf-71b8-41b0-8803-582c2eb95c3e,61fe7a3c-5e94-41fa-8e3b-52eab38ba4d4,2024-11-07 05:01:14,1097,character,Clothing,2,146.35,1722.24,Bank Transfer,"45565 Schwartz Corner Apt. 747
Silvaview, ND 38387",Cancelled
a1ba6b87-b4d2-4398-a2e6-29f0bc52179b,104fbc73-4fe7-4f6d-9416-a86bd5948740,2024-03-29 14:19:55,1098,rule,Home,5,754.91,2341.38,Cash,"3907 Johnson Station
East Andrewfurt, SC 73225",Cancelled
c3b81b01-ca10-49a6-8cdc-36df7c3667d6,31ac81aa-1616-45c5-b499-9c374f28b1d3,2024-02-10 08:19:21,1033,or,Home,1,957.47,1883.32,Credit Card,"1306 Johnson Brook
Patrickmouth, HI 95711",Cancelled
b22e313d-a9e9-4020-8584-0fd31be64f91,d09084b9-64c3-4423-ad59-c262bf6b8b5e,2024-04-26 21:59:31,1088,imagine,Books,4,653.42,722.85,Credit Card,"954 Martinez Radial Apt. 483
West Markburgh, AS 18947",Pending
99095e8a-3ed9-403c-ae59-101eccae48e2,c69e2be3-3f76-45d8-8361-54892963c20f,2024-08-05 12:14:20,1023,media,Toys,2,499.68,648.25,Cash,"31154 Garcia Knolls Apt. 287
Port Jacob, AL 04569",Shipped
506ac248-2511-4f39-b8e3-7d707e61b393,36aa21ed-d00b-4135-9613-216222b574b0,2024-03-24 05:18:15,1038,a,Toys,4,383.74,1175.44,Credit Card,"63491 Walker Ports
Danielport, WI 30381",Delivered
c7c74b34-b96b-4d59-8102-b08ed8d70c20,0e5dfc4d-e9b2-408d-be15-d542a44feaec,2024-02-02 00:18:52,1055,order,Books,5,396.93,1155.36,PayPal,"03341 Justin Summit
Joelmouth, CT 30862",Cancelled
fe8cb6a5-f98c-4253-83c3-777245ba298a,6a039030-ae09-4ebb-bd11-f7f6451c2e2e,2024-08-30 16:02:32,1062,strategy,Home,2,843.02,2325.2,Cash,"USNV Goodwin
FPO AA 25010",Cancelled
3f954f9b-3ac9-4821-a0d4-b73481a3bb0c,f4966e23-224d-4735-9278-4483792f84d8,2024-10-21 23:51:57,1013,southern,Electronics,4,560.49,157.29,Cash,"272 Wong Mills
Lake Crystal, PA 94839",Shipped
bdf0a646-f581-4dd8-ad1c-2482d573fead,c073fdfb-8e08-470d-b171-93f504267d1a,2023-11-24 12:03:50,1039,upon,Clothing,1,937.18,666.07,Credit Card,"USNV Ruiz
FPO AP 58451",Cancelled
593a0be6-65a6-4591-b721-03bb2f3f3b04,c74476de-b2ab-43d0-ae7d-760918f4f5f0,2023-11-21 17:22:14,1058,national,Electronics,1,896.15,581.4,Credit Card,"32614 Justin Motorway Apt. 672
Davidbury, MH 54216",Pending
28d6de07-64a1-4885-801f-956ae8ebbc87,d5c10e6c-93ba-4c64-b2cb-929c42d4fdd0,2023-12-13 09:42:43,1067,church,Toys,3,110.83,420.16,Bank Transfer,"33265 Allen Plain Suite 403
Millertown, PW 62610",Cancelled
b5051b86-2c76-428e-b179-03bb2a39c8b6,6a2fecf2-1d62-4cc0-8463-c0e60a47d833,2023-12-19 01:30:27,1061,arm,Electronics,2,62.0,2950.96,PayPal,"55214 Brian Glens
West James, CT 48349",Shipped
ea9c9cae-88e0-4c96-ae4c-d5924e6db639,6131e937-cbd6-4932-8b53-4a060850a857,2023-11-29 05:28:30,1075,which,Clothing,2,449.94,2542.74,PayPal,"208 Thomas Field Suite 869
Lake Sarah, LA 46899",Cancelled
49886bd4-8bb5-4f3a-9d83-f592b08eb08b,d079e6c4-ca73-46ca-8991-41c038ffe357,2024-09-28 02:12:35,1051,line,Books,3,71.24,302.82,Cash,"238 Wendy Expressway Apt. 480
East Michaelton, ID 01647",Cancelled
0abf09c9-b116-4066-a860-eabb8304f500,a34a9620-1a78-4dcd-89bf-34128adf919b,2024-10-16 06:10:56,1000,energy,Home,2,896.66,174.29,Cash,"432 Hobbs Cliffs
Port Nathan, VI 35001",Shipped
5e5e569d-592c-49e0-9579-67d8fd8bc841,3862e5d8-eed7-4d9c-8c4c-372221a9a24e,2024-08-23 14:11:21,1031,health,Books,5,533.82,1931.3,Credit Card,"35634 Jonathan Roads
New Terriside, FL 61603",Delivered
32595d73-5a08-4261-b4a2-750a227a7681,02f641e1-aad5-4111-bd50-b7cd2532da5f,2024-08-10 10:55:16,1043,cup,Books,4,347.22,1657.24,Cash,"9055 Gutierrez Courts Suite 715
Port Erika, MN 01707",Shipped
ae9b1556-6aef-46de-9f87-13a15c8ca47b,68ca2306-107e-4467-ad95-59301c2120d7,2024-03-03 01:21:13,1007,cell,Electronics,5,408.29,49.25,Bank Transfer,"1259 Conley Cliffs
New Sarah, VI 78943",Cancelled
7dba4eb6-a6ab-47b8-ae68-ba5eeec44486,7fec277b-ffd5-414c-b789-4dad259babfc,2024-05-17 00:32:27,1098,others,Electronics,5,275.23,1583.82,Cash,"6226 Glenn Gateway
Jessicabury, VI 88717",Pending
cb31ce58-503b-4808-8a97-195510c9a281,588ca48b-6ddb-44a0-a0f0-89a55479373b,2023-11-21 19:27:16,1008,in,Clothing,3,288.6,757.92,PayPal,"615 Ellis Roads Apt. 899
Patriciatown, GA 96244",Cancelled
7983ddeb-4234-4273-b236-dd67114fc858,ac825cf6-9c0d-4681-91ed-5fbad3196af2,2024-06-25 06:39:08,1095,agreement,Electronics,1,793.01,2469.72,PayPal,"2984 Mason Forks
West Rebekahhaven, FM 89705",Delivered
84b5facf-6c53-4828-918c-1c5724797cb4,60cf97d1-1c51-44ad-890f-68885ff5fba0,2024-01-08 13:31:20,1017,cost,Home,3,286.99,837.96,PayPal,"10608 Robinson Passage
Christopherburgh, OR 53925",Cancelled
9bedabea-335d-4081-88f7-18fdd249112b,1f272ef5-13f4-47d2-8e12-ae10c099c528,2024-05-17 23:30:01,1043,report,Home,3,38.85,2714.43,Cash,"5678 Michael Harbor Apt. 903
Matthewhaven, MH 08275",Cancelled
abd3f1bf-dce8-483f-ab9b-51724f7a4da7,d2205a48-d32d-4522-9431-c5e00cca8f67,2023-12-22 14:12:13,1040,type,Books,4,100.68,807.44,Credit Card,"4256 Jessica Highway Apt. 686
Lake Brett, NE 55795",Shipped
4cb585f7-850e-4b2c-bdfe-3f3cbd15b2e3,273a7884-5100-402a-9c12-8b990526d2de,2024-05-12 23:52:36,1097,young,Electronics,4,336.69,16.36,Credit Card,"PSC 0041, Box 0355
APO AA 17293",Shipped
0927ad8e-3083-47a9-b4d8-da324e32872b,d0143f00-0fd1-40fc-8b90-77c2aee617c9,2024-03-14 08:34:27,1060,political,Books,5,615.2,522.4,Bank Transfer,"172 Luna Expressway Apt. 791
Port Christopher, LA 64289",Delivered
ad8b6241-8acc-47c2-918f-dadb47293009,6bc86837-1b4e-4641-8e2c-709d84a18335,2024-01-10 22:50:58,1005,statement,Clothing,2,275.59,23.55,Credit Card,"74577 Wallace Valleys Apt. 300
Davisside, FL 48136",Shipped
fab49043-b2e4-48e1-be1d-a72e82471110,aea3c546-d23f-4988-bfd5-6398dd981fc1,2024-04-19 03:12:16,1082,cell,Books,1,184.09,2837.31,Bank Transfer,"0919 Sydney Forges
East Amyview, TN 59665",Pending
57783886-db4e-448c-992c-0de5744dd318,0d7c7c9e-e7a2-4889-ba80-5ad5b2709eb6,2024-09-13 16:11:38,1059,coach,Toys,2,886.63,538.64,Bank Transfer,"97977 Potter Mission
Amandaborough, ME 73609",Pending
a185d0d4-a118-40b0-ab84-3907ce85a29b,7e51ea30-bc2b-4b01-abb0-8f9c7318b6c8,2024-02-02 15:31:52,1024,city,Toys,2,299.62,3700.35,Cash,"692 Garner Springs Suite 932
New Carrieville, IA 00984",Shipped
6e564984-43ff-458f-b9c5-27038b9250f9,5c3fe893-da64-4770-a414-e858bf369ba1,2024-03-02 14:51:42,1029,majority,Clothing,2,846.17,406.98,Bank Transfer,"5793 Allen Bridge Suite 363
Batesport, ME 03443",Pending
2fb31cef-8a4b-42cd-8a46-f45841c47eba,f0801f29-2564-4a17-9fb6-5dbc4d5f1088,2024-02-28 05:42:17,1062,along,Clothing,4,7.3,1293.6,PayPal,"191 Martin Port
Lorihaven, AZ 07281",Cancelled
25f8a70f-4910-4c0e-a9f1-9f5b45c968fe,5efa51ad-1b74-44eb-bbc1-92470fed526e,2024-01-12 07:56:13,1025,however,Electronics,5,94.28,1716.36,PayPal,"1433 Yoder Neck
New Tracy, NC 49782",Shipped
150019c1-9b5f-47bf-9267-63185d01147f,de94d814-8712-4f40-9c11-05c147930b16,2024-04-29 01:24:56,1069,community,Clothing,2,129.92,3116.24,Bank Transfer,"71564 Timothy Stream Suite 434
Terrichester, MA 00575",Delivered
7ed596eb-a2fc-478f-9d33-4361d615e123,aa60cf93-ad88-4155-b8c8-9d756ebaf634,2024-11-17 22:30:45,1087,speech,Home,2,322.58,4975.45,Credit Card,"9913 Michael Key
Kevinmouth, GU 90054",Pending
9ca2da26-714c-4f1e-a801-a8f6e6b2fe1b,9f56fa78-5587-413d-884e-6be70c612206,2024-03-28 22:33:13,1064,travel,Clothing,1,252.07,218.46,PayPal,"3188 Anthony Falls
Figueroatown, PR 05727",Shipped
a7ebdfd3-c867-4170-8e23-9fe5dd9fc8d7,c24d523c-0911-4ab6-bbd5-f2900be4dbb3,2023-12-31 01:12:02,1097,including,Books,5,988.69,2686.76,Credit Card,"90665 Katherine Dale
Lake Stephaniemouth, AZ 84859",Pending
447d2909-7ebf-4406-af99-8b39aacc76ee,539b4c66-e100-4eb8-9add-e4634e189105,2024-05-05 17:15:39,1011,sense,Electronics,4,663.77,978.3,PayPal,"Unit 2331 Box 7243
DPO AA 19181",Cancelled
413ba700-82bd-4a92-b5fd-c84a91ac1ef8,a17eb496-a8a5-41df-b090-a00acbbd68a3,2024-05-31 03:29:02,1003,may,Clothing,5,673.93,971.7,Credit Card,"0787 Paul Villages Apt. 829
Dicksonburgh, IA 84919",Shipped
f9d5920a-db10-4e9b-b3c7-2dba66433fcc,c0e0fd99-9c92-446c-bc4e-eae614d9abbf,2024-06-16 05:37:10,1090,argue,Toys,2,249.02,2362.76,Bank Transfer,"90389 Lawrence Drive
Shannonstad, OK 03107",Pending
caf04056-dc4d-4d52-8d24-293b5a3db327,b72b2f28-d865-4373-b752-746079055fe8,2024-09-17 17:44:25,1012,later,Clothing,3,365.52,3618.32,PayPal,"834 Hayes Flats
Bennettview, CT 76037",Delivered
8d5c4c1f-47e3-4313-82b6-4a7857899412,ccd24097-9bc2-4941-9e34-08fac5c89196,2024-09-10 06:31:07,1096,seat,Toys,1,495.42,3631.08,Bank Transfer,"5431 Hunt Valley Apt. 208
North Rogerburgh, FM 13444",Pending
b09cfef0-100f-4d47-b754-f0eb1a1a5dba,eb913625-b22a-4e41-98f9-bfd9a9eaf1e3,2023-11-21 03:31:45,1085,matter,Electronics,5,357.51,1720.82,PayPal,"0559 Linda Groves
West Alyssa, VA 50077",Cancelled
4f2b64c0-54ab-4c9b-9837-9c8b74592460,69c395bd-f1dd-452f-afe9-bb20d6118813,2024-01-31 07:08:56,1017,street,Toys,4,273.42,241.3,Bank Transfer,"6265 Houston Pines Apt. 481
West Edgarport, FL 69514",Shipped
26d39ce2-d125-4d4d-9786-4d73343aea4a,5397ad51-3ba6-4e76-bfe7-6d204e16eb88,2024-05-09 19:16:30,1044,candidate,Clothing,2,762.55,1925.31,PayPal,"9872 Moody Loop Apt. 940
Thorntonside, AS 54799",Shipped
bcc6c8c4-8ef9-434d-994b-b3af9ff3cb77,0ddefdcc-be4c-49b9-8654-6ea2ca86d16e,2024-10-06 00:21:39,1073,despite,Books,3,266.06,2508.96,Bank Transfer,"PSC 1666, Box 0638
APO AE 63946",Pending
48166eba-1ef9-4557-ae9a-40ac50d9e6fe,d628dbe6-b124-4d74-8708-a2db24056451,2024-06-01 00:10:15,1095,already,Home,4,518.46,462.4,Bank Transfer,"USCGC Hicks
FPO AA 44850",Delivered
d3e048ae-0a0d-42bb-991e-ab24af552c98,30791b40-d103-462f-bb77-2c7678286e07,2024-01-07 15:58:25,1022,successful,Home,4,316.03,434.94,PayPal,"00967 Bond Turnpike
Christopherbury, NE 03974",Cancelled
c70839c0-e08e-4c9f-ba6a-c9ca1014e20f,9df62626-a3db-4972-9276-05df7e7d72b3,2024-09-23 01:53:54,1041,compare,Clothing,5,271.89,3584.4,Cash,"4641 Nathan Radial
South Lisa, AR 97048",Delivered
30bee1b1-f76d-4adc-8148-c3c62a22789a,d5191118-7089-44bc-af4c-d1306d0f5bea,2024-10-23 00:52:33,1039,me,Toys,5,382.92,2413.96,Bank Transfer,"7882 Burke Garden Suite 096
West Joann, KS 15182",Cancelled
524bcb2c-cc05-4777-af4c-c8a9e828ae69,4c927462-dcfc-4581-b443-bdd7ed83ff43,2023-12-11 16:13:11,1050,manager,Books,3,314.08,3839.4,Credit Card,"20325 Elliott Fork Suite 096
North Jamesfurt, UT 17432",Pending
8a7ed046-7178-4028-97f0-0d36af93f6e4,d91c784c-7be9-4126-88a3-e48d843ea873,2024-10-25 19:49:08,1091,interesting,Toys,5,691.43,3198.95,Credit Card,"19309 John Cape Suite 431
East Darlene, VA 86714",Cancelled
546da496-6c05-43d4-90fd-bfa3355765cd,06e456d1-286e-4a30-8ef3-0ee0a9144d2d,2024-06-12 02:05:54,1076,order,Electronics,1,460.34,586.03,Bank Transfer,"69739 Sabrina Camp
Michaelberg, IN 09041",Cancelled
d391d12d-5e48-4b7c-a51c-aca506847ee7,3bb9f439-b598-46ec-b088-a457f08dbf9f,2024-01-05 05:22:25,1042,travel,Clothing,3,834.15,198.45,PayPal,"859 Wright Greens Suite 218
North Gabrielchester, CA 65992",Pending
569df827-553c-4be4-a93f-7fa9854b9178,6853934e-e95d-468d-a88e-84774bce35e0,2024-04-08 18:36:33,1047,woman,Clothing,4,196.52,3271.15,Bank Transfer,"478 Rowe Fords
Port Thomashaven, NV 53409",Delivered
4a0da6f6-f89e-4462-b32b-f81a8aafddc4,56305f83-0a0e-47e5-be7b-516a2c9a53e8,2024-11-10 15:07:04,1026,minute,Home,5,280.36,1627.44,Bank Transfer,"32720 Stafford Terrace
Christinamouth, IN 45712",Cancelled
41b084f6-5964-425f-838e-139828b3611f,2e7298bd-0572-48a6-80fd-d5a66c7769ac,2024-10-15 18:27:52,1033,difficult,Clothing,4,804.95,844.37,Cash,"0747 Hendrix Road Suite 236
North Robert, KS 52783",Delivered
3fa69661-1289-4977-8945-d44ab61c1f63,c30cc9e6-1bdf-40a8-9297-7d8c059bb099,2024-10-28 17:50:44,1012,those,Books,2,586.58,37.04,Bank Transfer,"6364 Robinson Mews Suite 379
Lutzmouth, AZ 61242",Cancelled
03d9dfdf-c186-44d9-8c3d-94791efc7ced,dd9ab2e2-e755-4896-8b9d-96f5d673054a,2024-01-31 12:01:47,1021,tonight,Electronics,5,298.27,2921.32,Bank Transfer,"92177 James View Suite 720
Smithtown, AS 94939",Shipped
d1be431a-10cc-4323-8144-43181f9e5807,95e3c819-ba18-428e-9eb7-d6e131fc953e,2024-02-21 10:55:34,1026,control,Books,5,815.74,2054.32,Credit Card,"565 Knight Underpass
West Austin, PA 24804",Cancelled
d7641c65-5cca-48ad-a584-4a5c9c2f8a62,1201bfcb-8489-41b3-abb0-d8c246d64f61,2023-11-25 02:02:34,1059,key,Toys,4,496.83,976.98,Bank Transfer,"274 Fleming Ways
Coxburgh, NE 90567",Pending
